# Normalized	193neu	8324.0 eV
# q in nm-1	I in cm-1	poisson_error
2.316140885737999255e+00	4.468425363302230835e-02	4.105627855139289822e-03
2.332907072912334900e+00	4.454986751079559326e-02	4.083690747272849565e-03
2.349673260086670545e+00	4.470733925700187683e-02	4.075307015313485957e-03
2.366439447261005746e+00	4.470767453312873840e-02	4.060105123698872810e-03
2.383205634435341391e+00	4.445537924766540527e-02	4.033316172838863345e-03
2.399971821609677036e+00	4.455022141337394714e-02	4.017840261242525829e-03
2.416738008784012681e+00	4.442492872476577759e-02	3.993870708493482691e-03
2.433504195958348326e+00	4.430203139781951904e-02	3.973373384988304786e-03
2.450270383132683971e+00	4.437453299760818481e-02	3.962297158751809482e-03
2.467036570307019172e+00	4.431750625371932983e-02	3.945541002783490778e-03
2.483802757481354817e+00	4.417531564831733704e-02	3.954383433948644930e-03
2.500568944655690462e+00	4.408669471740722656e-02	3.984877235636436962e-03
2.517335131830026107e+00	4.417858645319938660e-02	4.002304139941427301e-03
2.534101319004361752e+00	4.424998536705970764e-02	4.015219489872914362e-03
2.550867506178697397e+00	4.408775269985198975e-02	4.014579357715621771e-03
2.567633693353032598e+00	4.395648092031478882e-02	4.013598605670487887e-03
2.584399880527368243e+00	4.409763589501380920e-02	4.022559194742943330e-03
2.601166067701703888e+00	4.416291788220405579e-02	4.027997031718344272e-03
2.617932254876039533e+00	4.387936368584632874e-02	4.015269037761136361e-03
2.634698442050375178e+00	4.389179870486259460e-02	3.991763812444127334e-03
2.651464629224710823e+00	4.394500330090522766e-02	3.938729329795275479e-03
2.668230816399046024e+00	4.383065551519393921e-02	3.903834935541498560e-03
2.684997003573381669e+00	4.380950331687927246e-02	3.876382523607785433e-03
2.701763190747717314e+00	4.385336861014366150e-02	3.856054532580303895e-03
2.718529377922052959e+00	4.375038295984268188e-02	3.831355668379555091e-03
2.735295565096388604e+00	4.376808926463127136e-02	3.813253724048941418e-03
2.752061752270724249e+00	4.379905387759208679e-02	3.796458501957231807e-03
2.768827939445059449e+00	4.379770532250404358e-02	3.779920147802279945e-03
2.785594126619395094e+00	4.373643174767494202e-02	3.760776533243072057e-03
2.802360313793730739e+00	4.384932294487953186e-02	3.750513713625017610e-03
2.819126500968066384e+00	4.374126717448234558e-02	3.731301430645153020e-03
2.835892688142402029e+00	4.375396296381950378e-02	3.717159457627558505e-03
2.852658875316737674e+00	4.364337772130966187e-02	3.698306831460418907e-03
2.869425062491072875e+00	4.358366131782531738e-02	3.680886960405512030e-03
2.886191249665408520e+00	4.366212710738182068e-02	3.670836332792988717e-03
2.902957436839744165e+00	4.348392784595489502e-02	3.650072544635338864e-03
2.919723624014079810e+00	4.359310865402221680e-02	3.641811453897616114e-03
2.936489811188415455e+00	4.355754703283309937e-02	3.627467132668218096e-03
2.953255998362751100e+00	4.354027286171913147e-02	3.614369909261150836e-03
2.970022185537086301e+00	4.360453039407730103e-02	3.604469175074162968e-03
2.986788372711421946e+00	4.357887431979179382e-02	3.591338008550693916e-03
3.003554559885757591e+00	4.354008287191390991e-02	3.577785758577392301e-03
3.020320747060093236e+00	4.356882348656654358e-02	3.567319629255312138e-03
3.037086934234428881e+00	4.361560568213462830e-02	3.557297065826955495e-03
3.053853121408764526e+00	4.364920407533645630e-02	3.547807663363385534e-03
3.070619308583099727e+00	4.365336894989013672e-02	3.536157352106701277e-03
3.087385495757435372e+00	4.369739815592765808e-02	3.527403979137309995e-03
3.104151682931771017e+00	4.374710842967033386e-02	3.518271126314565043e-03
3.120917870106106662e+00	4.370471462607383728e-02	3.547378868788472923e-03
3.137684057280442307e+00	4.375879094004631042e-02	3.567193294472283550e-03
3.154450244454777952e+00	4.362900555133819580e-02	3.573187780625113399e-03
3.171216431629113153e+00	4.353434592485427856e-02	3.576994527977227483e-03
3.187982618803448798e+00	4.361623153090476990e-02	3.586303034686453683e-03
3.204748805977784443e+00	4.343478754162788391e-02	3.582436038855270170e-03
3.221514993152120088e+00	4.361923038959503174e-02	3.592636904553991786e-03
3.238281180326455733e+00	4.351531714200973511e-02	3.589731962886455983e-03
3.255047367500791378e+00	4.351631924510002136e-02	3.590816194689912342e-03
3.271813554675126579e+00	4.347012192010879517e-02	3.552165339233887432e-03
3.288579741849462224e+00	4.347136989235877991e-02	3.518550897088273521e-03
3.305345929023797868e+00	4.349011555314064026e-02	3.495345071813564606e-03
3.322112116198133513e+00	4.343111440539360046e-02	3.473591409529637464e-03
3.338878303372469158e+00	4.353547096252441406e-02	3.461099151641132410e-03
3.355644490546804803e+00	4.347046092152595520e-02	3.443077487318093547e-03
3.372410677721140004e+00	4.352083802223205566e-02	3.430823471953096775e-03
3.389176864895475649e+00	4.354241490364074707e-02	3.418292897240148356e-03
3.405943052069811294e+00	4.340524971485137939e-02	3.400198736190209597e-03
3.422709239244146939e+00	4.352845624089241028e-02	3.392903984167798970e-03
3.439475426418482584e+00	4.357306659221649170e-02	3.382681597975216014e-03
3.456241613592818229e+00	4.348723217844963074e-02	3.368157206309175134e-03
3.473007800767153874e+00	4.363973811268806458e-02	3.363135600923593607e-03
3.489773987941489075e+00	4.352677613496780396e-02	3.347732756468073476e-03
3.506540175115824720e+00	4.365767911076545715e-02	3.342698477513909774e-03
3.523306362290160365e+00	4.356717318296432495e-02	3.328324143366426062e-03
3.540072549464496010e+00	4.368073120713233948e-02	3.322970168210912390e-03
3.556838736638831655e+00	4.367298632860183716e-02	3.312725166430879799e-03
3.573604923813167300e+00	4.365168139338493347e-02	3.301752668979127982e-03
3.590371110987502501e+00	4.362270981073379517e-02	3.291408723935265474e-03
3.607137298161838146e+00	4.370364174246788025e-02	3.285063617724533810e-03
3.623903485336173791e+00	4.374852403998374939e-02	3.277106470393870673e-03
3.640669672510509436e+00	4.370202496647834778e-02	3.266783883295119005e-03
3.657435859684845081e+00	4.368846490979194641e-02	3.256716638079865198e-03
3.674202046859180726e+00	4.366008564829826355e-02	3.246312495051053432e-03
3.690968234033515927e+00	4.380549117922782898e-02	3.243330885829609316e-03
3.707734421207851572e+00	4.383391886949539185e-02	3.235708349054746379e-03
3.724500608382187217e+00	4.383064806461334229e-02	3.226929930123837668e-03
3.741266795556522862e+00	4.379173368215560913e-02	3.216883505606761996e-03
3.758032982730858507e+00	4.382975026965141296e-02	3.210205124362551770e-03
3.774799169905194152e+00	4.381895810365676880e-02	3.201974369543128963e-03
